polyhedron,face_id,n_sides,vertex_ids
GyrateRhombicosidodecahedron,F0,5,V24;V56;V20;V16;V52
GyrateRhombicosidodecahedron,F1,5,V25;V57;V21;V17;V53
GyrateRhombicosidodecahedron,F2,5,V26;V58;V22;V18;V54
GyrateRhombicosidodecahedron,F3,5,V27;V55;V19;V23;V59
GyrateRhombicosidodecahedron,F4,5,V28;V36;V0;V2;V38
GyrateRhombicosidodecahedron,F5,5,V29;V39;V3;V1;V37
GyrateRhombicosidodecahedron,F6,5,V30;V42;V6;V4;V40
GyrateRhombicosidodecahedron,F7,5,V31;V41;V5;V7;V43
GyrateRhombicosidodecahedron,F8,5,V32;V44;V8;V9;V45
GyrateRhombicosidodecahedron,F9,5,V33;V47;V11;V10;V46
GyrateRhombicosidodecahedron,F10,5,V34;V49;V13;V12;V48
GyrateRhombicosidodecahedron,F11,5,V35;V50;V14;V15;V51
GyrateRhombicosidodecahedron,F12,4,V32;V17;V24;V52
GyrateRhombicosidodecahedron,F13,4,V1;V25;V53;V37
GyrateRhombicosidodecahedron,F14,4,V2;V26;V54;V38
GyrateRhombicosidodecahedron,F15,4,V3;V39;V55;V27
GyrateRhombicosidodecahedron,F16,4,V34;V56;V24;V21
GyrateRhombicosidodecahedron,F17,4,V5;V41;V57;V25
GyrateRhombicosidodecahedron,F18,4,V6;V42;V58;V26
GyrateRhombicosidodecahedron,F19,4,V7;V27;V59;V43
GyrateRhombicosidodecahedron,F20,4,V8;V44;V36;V28
GyrateRhombicosidodecahedron,F21,4,V9;V29;V37;V45
GyrateRhombicosidodecahedron,F22,4,V10;V28;V38;V46
GyrateRhombicosidodecahedron,F23,4,V11;V47;V39;V29
GyrateRhombicosidodecahedron,F24,4,V12;V30;V40;V48
GyrateRhombicosidodecahedron,F25,4,V13;V49;V41;V31
GyrateRhombicosidodecahedron,F26,4,V14;V50;V42;V30
GyrateRhombicosidodecahedron,F27,4,V15;V31;V43;V51
GyrateRhombicosidodecahedron,F28,4,V36;V44;V52;V16
GyrateRhombicosidodecahedron,F29,4,V17;V32;V45;V53
GyrateRhombicosidodecahedron,F30,4,V18;V33;V46;V54
GyrateRhombicosidodecahedron,F31,4,V19;V55;V47;V33
GyrateRhombicosidodecahedron,F32,4,V40;V20;V56;V48
GyrateRhombicosidodecahedron,F33,4,V21;V57;V49;V34
GyrateRhombicosidodecahedron,F34,4,V22;V58;V50;V35
GyrateRhombicosidodecahedron,F35,4,V23;V35;V51;V59
GyrateRhombicosidodecahedron,F36,4,V0;V4;V6;V2
GyrateRhombicosidodecahedron,F37,4,V1;V3;V7;V5
GyrateRhombicosidodecahedron,F38,4,V8;V10;V11;V9
GyrateRhombicosidodecahedron,F39,4,V12;V13;V15;V14
GyrateRhombicosidodecahedron,F40,4,V20;V4;V0;V16
GyrateRhombicosidodecahedron,F41,4,V18;V22;V23;V19
GyrateRhombicosidodecahedron,F42,3,V24;V17;V21
GyrateRhombicosidodecahedron,F43,3,V25;V1;V5
GyrateRhombicosidodecahedron,F44,3,V26;V2;V6
GyrateRhombicosidodecahedron,F45,3,V27;V7;V3
GyrateRhombicosidodecahedron,F46,3,V28;V10;V8
GyrateRhombicosidodecahedron,F47,3,V29;V9;V11
GyrateRhombicosidodecahedron,F48,3,V30;V12;V14
GyrateRhombicosidodecahedron,F49,3,V31;V15;V13
GyrateRhombicosidodecahedron,F50,3,V32;V52;V44
GyrateRhombicosidodecahedron,F51,3,V33;V18;V19
GyrateRhombicosidodecahedron,F52,3,V34;V48;V56
GyrateRhombicosidodecahedron,F53,3,V35;V23;V22
GyrateRhombicosidodecahedron,F54,3,V36;V16;V0
GyrateRhombicosidodecahedron,F55,3,V37;V53;V45
GyrateRhombicosidodecahedron,F56,3,V38;V54;V46
GyrateRhombicosidodecahedron,F57,3,V39;V47;V55
GyrateRhombicosidodecahedron,F58,3,V40;V4;V20
GyrateRhombicosidodecahedron,F59,3,V41;V49;V57
GyrateRhombicosidodecahedron,F60,3,V42;V50;V58
GyrateRhombicosidodecahedron,F61,3,V43;V59;V51
ParabigyrateRhombicosidodecahedron,F0,5,V24;V56;V20;V16;V52
ParabigyrateRhombicosidodecahedron,F1,5,V25;V57;V21;V17;V53
ParabigyrateRhombicosidodecahedron,F2,5,V26;V58;V22;V18;V54
ParabigyrateRhombicosidodecahedron,F3,5,V27;V59;V23;V19;V55
ParabigyrateRhombicosidodecahedron,F4,5,V28;V36;V0;V2;V38
ParabigyrateRhombicosidodecahedron,F5,5,V29;V39;V3;V1;V37
ParabigyrateRhombicosidodecahedron,F6,5,V30;V42;V6;V4;V40
ParabigyrateRhombicosidodecahedron,F7,5,V31;V41;V5;V7;V43
ParabigyrateRhombicosidodecahedron,F8,5,V32;V44;V8;V9;V45
ParabigyrateRhombicosidodecahedron,F9,5,V33;V47;V11;V10;V46
ParabigyrateRhombicosidodecahedron,F10,5,V34;V49;V13;V12;V48
ParabigyrateRhombicosidodecahedron,F11,5,V35;V50;V14;V15;V51
ParabigyrateRhombicosidodecahedron,F12,4,V32;V17;V24;V52
ParabigyrateRhombicosidodecahedron,F13,4,V1;V25;V53;V37
ParabigyrateRhombicosidodecahedron,F14,4,V2;V26;V54;V38
ParabigyrateRhombicosidodecahedron,F15,4,V33;V18;V27;V55
ParabigyrateRhombicosidodecahedron,F16,4,V34;V56;V24;V21
ParabigyrateRhombicosidodecahedron,F17,4,V5;V41;V57;V25
ParabigyrateRhombicosidodecahedron,F18,4,V6;V42;V58;V26
ParabigyrateRhombicosidodecahedron,F19,4,V35;V59;V27;V22
ParabigyrateRhombicosidodecahedron,F20,4,V8;V44;V36;V28
ParabigyrateRhombicosidodecahedron,F21,4,V9;V29;V37;V45
ParabigyrateRhombicosidodecahedron,F22,4,V10;V28;V38;V46
ParabigyrateRhombicosidodecahedron,F23,4,V11;V47;V39;V29
ParabigyrateRhombicosidodecahedron,F24,4,V12;V30;V40;V48
ParabigyrateRhombicosidodecahedron,F25,4,V13;V49;V41;V31
ParabigyrateRhombicosidodecahedron,F26,4,V14;V50;V42;V30
ParabigyrateRhombicosidodecahedron,F27,4,V15;V31;V43;V51
ParabigyrateRhombicosidodecahedron,F28,4,V36;V44;V52;V16
ParabigyrateRhombicosidodecahedron,F29,4,V17;V32;V45;V53
ParabigyrateRhombicosidodecahedron,F30,4,V18;V33;V46;V54
ParabigyrateRhombicosidodecahedron,F31,4,V39;V47;V55;V19
ParabigyrateRhombicosidodecahedron,F32,4,V40;V20;V56;V48
ParabigyrateRhombicosidodecahedron,F33,4,V21;V57;V49;V34
ParabigyrateRhombicosidodecahedron,F34,4,V22;V58;V50;V35
ParabigyrateRhombicosidodecahedron,F35,4,V43;V23;V59;V51
ParabigyrateRhombicosidodecahedron,F36,4,V0;V4;V6;V2
ParabigyrateRhombicosidodecahedron,F37,4,V1;V3;V7;V5
ParabigyrateRhombicosidodecahedron,F38,4,V8;V10;V11;V9
ParabigyrateRhombicosidodecahedron,F39,4,V12;V13;V15;V14
ParabigyrateRhombicosidodecahedron,F40,4,V20;V4;V0;V16
ParabigyrateRhombicosidodecahedron,F41,4,V7;V3;V19;V23
ParabigyrateRhombicosidodecahedron,F42,3,V24;V17;V21
ParabigyrateRhombicosidodecahedron,F43,3,V25;V1;V5
ParabigyrateRhombicosidodecahedron,F44,3,V26;V2;V6
ParabigyrateRhombicosidodecahedron,F45,3,V27;V18;V22
ParabigyrateRhombicosidodecahedron,F46,3,V28;V10;V8
ParabigyrateRhombicosidodecahedron,F47,3,V29;V9;V11
ParabigyrateRhombicosidodecahedron,F48,3,V30;V12;V14
ParabigyrateRhombicosidodecahedron,F49,3,V31;V15;V13
ParabigyrateRhombicosidodecahedron,F50,3,V32;V52;V44
ParabigyrateRhombicosidodecahedron,F51,3,V33;V55;V47
ParabigyrateRhombicosidodecahedron,F52,3,V34;V48;V56
ParabigyrateRhombicosidodecahedron,F53,3,V35;V51;V59
ParabigyrateRhombicosidodecahedron,F54,3,V36;V16;V0
ParabigyrateRhombicosidodecahedron,F55,3,V37;V53;V45
ParabigyrateRhombicosidodecahedron,F56,3,V38;V54;V46
ParabigyrateRhombicosidodecahedron,F57,3,V39;V19;V3
ParabigyrateRhombicosidodecahedron,F58,3,V40;V4;V20
ParabigyrateRhombicosidodecahedron,F59,3,V41;V49;V57
ParabigyrateRhombicosidodecahedron,F60,3,V42;V50;V58
ParabigyrateRhombicosidodecahedron,F61,3,V43;V7;V23
MetabigyrateRhombicosidodecahedron,F0,5,V24;V56;V20;V16;V52
MetabigyrateRhombicosidodecahedron,F1,5,V25;V57;V21;V17;V53
MetabigyrateRhombicosidodecahedron,F2,5,V26;V54;V18;V22;V58
MetabigyrateRhombicosidodecahedron,F3,5,V27;V55;V19;V23;V59
MetabigyrateRhombicosidodecahedron,F4,5,V28;V36;V0;V2;V38
MetabigyrateRhombicosidodecahedron,F5,5,V29;V39;V3;V1;V37
MetabigyrateRhombicosidodecahedron,F6,5,V30;V42;V6;V4;V40
MetabigyrateRhombicosidodecahedron,F7,5,V31;V41;V5;V7;V43
MetabigyrateRhombicosidodecahedron,F8,5,V32;V44;V8;V9;V45
MetabigyrateRhombicosidodecahedron,F9,5,V33;V47;V11;V10;V46
MetabigyrateRhombicosidodecahedron,F10,5,V34;V49;V13;V12;V48
MetabigyrateRhombicosidodecahedron,F11,5,V35;V50;V14;V15;V51
MetabigyrateRhombicosidodecahedron,F12,4,V32;V17;V24;V52
MetabigyrateRhombicosidodecahedron,F13,4,V1;V25;V53;V37
MetabigyrateRhombicosidodecahedron,F14,4,V33;V54;V26;V19
MetabigyrateRhombicosidodecahedron,F15,4,V3;V39;V55;V27
MetabigyrateRhombicosidodecahedron,F16,4,V34;V56;V24;V21
MetabigyrateRhombicosidodecahedron,F17,4,V5;V41;V57;V25
MetabigyrateRhombicosidodecahedron,F18,4,V35;V23;V26;V58
MetabigyrateRhombicosidodecahedron,F19,4,V7;V27;V59;V43
MetabigyrateRhombicosidodecahedron,F20,4,V8;V44;V36;V28
MetabigyrateRhombicosidodecahedron,F21,4,V9;V29;V37;V45
MetabigyrateRhombicosidodecahedron,F22,4,V10;V28;V38;V46
MetabigyrateRhombicosidodecahedron,F23,4,V11;V47;V39;V29
MetabigyrateRhombicosidodecahedron,F24,4,V12;V30;V40;V48
MetabigyrateRhombicosidodecahedron,F25,4,V13;V49;V41;V31
MetabigyrateRhombicosidodecahedron,F26,4,V14;V50;V42;V30
MetabigyrateRhombicosidodecahedron,F27,4,V15;V31;V43;V51
MetabigyrateRhombicosidodecahedron,F28,4,V36;V44;V52;V16
MetabigyrateRhombicosidodecahedron,F29,4,V17;V32;V45;V53
MetabigyrateRhombicosidodecahedron,F30,4,V38;V18;V54;V46
MetabigyrateRhombicosidodecahedron,F31,4,V19;V55;V47;V33
MetabigyrateRhombicosidodecahedron,F32,4,V40;V20;V56;V48
MetabigyrateRhombicosidodecahedron,F33,4,V21;V57;V49;V34
MetabigyrateRhombicosidodecahedron,F34,4,V42;V50;V58;V22
MetabigyrateRhombicosidodecahedron,F35,4,V23;V35;V51;V59
MetabigyrateRhombicosidodecahedron,F36,4,V0;V4;V6;V2
MetabigyrateRhombicosidodecahedron,F37,4,V1;V3;V7;V5
MetabigyrateRhombicosidodecahedron,F38,4,V8;V10;V11;V9
MetabigyrateRhombicosidodecahedron,F39,4,V12;V13;V15;V14
MetabigyrateRhombicosidodecahedron,F40,4,V20;V4;V0;V16
MetabigyrateRhombicosidodecahedron,F41,4,V22;V18;V2;V6
MetabigyrateRhombicosidodecahedron,F42,3,V24;V17;V21
MetabigyrateRhombicosidodecahedron,F43,3,V25;V1;V5
MetabigyrateRhombicosidodecahedron,F44,3,V26;V23;V19
MetabigyrateRhombicosidodecahedron,F45,3,V27;V7;V3
MetabigyrateRhombicosidodecahedron,F46,3,V28;V10;V8
MetabigyrateRhombicosidodecahedron,F47,3,V29;V9;V11
MetabigyrateRhombicosidodecahedron,F48,3,V30;V12;V14
MetabigyrateRhombicosidodecahedron,F49,3,V31;V15;V13
MetabigyrateRhombicosidodecahedron,F50,3,V32;V52;V44
MetabigyrateRhombicosidodecahedron,F51,3,V33;V46;V54
MetabigyrateRhombicosidodecahedron,F52,3,V34;V48;V56
MetabigyrateRhombicosidodecahedron,F53,3,V35;V58;V50
MetabigyrateRhombicosidodecahedron,F54,3,V36;V16;V0
MetabigyrateRhombicosidodecahedron,F55,3,V37;V53;V45
MetabigyrateRhombicosidodecahedron,F56,3,V38;V2;V18
MetabigyrateRhombicosidodecahedron,F57,3,V39;V47;V55
MetabigyrateRhombicosidodecahedron,F58,3,V40;V4;V20
MetabigyrateRhombicosidodecahedron,F59,3,V41;V49;V57
MetabigyrateRhombicosidodecahedron,F60,3,V42;V22;V6
MetabigyrateRhombicosidodecahedron,F61,3,V43;V59;V51
TrigyrateRhombicosidodecahedron,F0,5,V24;V52;V16;V20;V56
TrigyrateRhombicosidodecahedron,F1,5,V25;V57;V21;V17;V53
TrigyrateRhombicosidodecahedron,F2,5,V26;V54;V18;V22;V58
TrigyrateRhombicosidodecahedron,F3,5,V27;V55;V19;V23;V59
TrigyrateRhombicosidodecahedron,F4,5,V28;V36;V0;V2;V38
TrigyrateRhombicosidodecahedron,F5,5,V29;V39;V3;V1;V37
TrigyrateRhombicosidodecahedron,F6,5,V30;V42;V6;V4;V40
TrigyrateRhombicosidodecahedron,F7,5,V31;V41;V5;V7;V43
TrigyrateRhombicosidodecahedron,F8,5,V32;V45;V9;V8;V44
TrigyrateRhombicosidodecahedron,F9,5,V33;V47;V11;V10;V46
TrigyrateRhombicosidodecahedron,F10,5,V34;V48;V12;V13;V49
TrigyrateRhombicosidodecahedron,F11,5,V35;V50;V14;V15;V51
TrigyrateRhombicosidodecahedron,F12,4,V0;V36;V52;V24
TrigyrateRhombicosidodecahedron,F13,4,V1;V25;V53;V37
TrigyrateRhombicosidodecahedron,F14,4,V33;V54;V26;V19
TrigyrateRhombicosidodecahedron,F15,4,V3;V39;V55;V27
TrigyrateRhombicosidodecahedron,F16,4,V4;V24;V56;V40
TrigyrateRhombicosidodecahedron,F17,4,V5;V41;V57;V25
TrigyrateRhombicosidodecahedron,F18,4,V35;V23;V26;V58
TrigyrateRhombicosidodecahedron,F19,4,V7;V27;V59;V43
TrigyrateRhombicosidodecahedron,F20,4,V52;V36;V44;V8
TrigyrateRhombicosidodecahedron,F21,4,V53;V9;V45;V37
TrigyrateRhombicosidodecahedron,F22,4,V10;V28;V38;V46
TrigyrateRhombicosidodecahedron,F23,4,V11;V47;V39;V29
TrigyrateRhombicosidodecahedron,F24,4,V56;V12;V48;V40
TrigyrateRhombicosidodecahedron,F25,4,V57;V41;V49;V13
TrigyrateRhombicosidodecahedron,F26,4,V14;V50;V42;V30
TrigyrateRhombicosidodecahedron,F27,4,V15;V31;V43;V51
TrigyrateRhombicosidodecahedron,F28,4,V28;V10;V32;V44
TrigyrateRhombicosidodecahedron,F29,4,V29;V45;V32;V11
TrigyrateRhombicosidodecahedron,F30,4,V38;V18;V54;V46
TrigyrateRhombicosidodecahedron,F31,4,V19;V55;V47;V33
TrigyrateRhombicosidodecahedron,F32,4,V30;V48;V34;V14
TrigyrateRhombicosidodecahedron,F33,4,V31;V15;V34;V49
TrigyrateRhombicosidodecahedron,F34,4,V42;V50;V58;V22
TrigyrateRhombicosidodecahedron,F35,4,V23;V35;V51;V59
TrigyrateRhombicosidodecahedron,F36,4,V0;V4;V6;V2
TrigyrateRhombicosidodecahedron,F37,4,V1;V3;V7;V5
TrigyrateRhombicosidodecahedron,F38,4,V9;V17;V16;V8
TrigyrateRhombicosidodecahedron,F39,4,V13;V12;V20;V21
TrigyrateRhombicosidodecahedron,F40,4,V16;V17;V21;V20
TrigyrateRhombicosidodecahedron,F41,4,V22;V18;V2;V6
TrigyrateRhombicosidodecahedron,F42,3,V24;V4;V0
TrigyrateRhombicosidodecahedron,F43,3,V25;V1;V5
TrigyrateRhombicosidodecahedron,F44,3,V26;V23;V19
TrigyrateRhombicosidodecahedron,F45,3,V27;V7;V3
TrigyrateRhombicosidodecahedron,F46,3,V16;V52;V8
TrigyrateRhombicosidodecahedron,F47,3,V17;V9;V53
TrigyrateRhombicosidodecahedron,F48,3,V20;V12;V56
TrigyrateRhombicosidodecahedron,F49,3,V21;V57;V13
TrigyrateRhombicosidodecahedron,F50,3,V32;V10;V11
TrigyrateRhombicosidodecahedron,F51,3,V33;V46;V54
TrigyrateRhombicosidodecahedron,F52,3,V34;V15;V14
TrigyrateRhombicosidodecahedron,F53,3,V35;V58;V50
TrigyrateRhombicosidodecahedron,F54,3,V36;V28;V44
TrigyrateRhombicosidodecahedron,F55,3,V37;V45;V29
TrigyrateRhombicosidodecahedron,F56,3,V38;V2;V18
TrigyrateRhombicosidodecahedron,F57,3,V39;V47;V55
TrigyrateRhombicosidodecahedron,F58,3,V40;V48;V30
TrigyrateRhombicosidodecahedron,F59,3,V41;V31;V49
TrigyrateRhombicosidodecahedron,F60,3,V42;V22;V6
TrigyrateRhombicosidodecahedron,F61,3,V43;V59;V51
DiminishedRhombicosidodecahedron,F0,10,V0;V33;V41;V29;V16;V19;V31;V45;V37;V4
DiminishedRhombicosidodecahedron,F1,5,V22;V52;V19;V16;V49
DiminishedRhombicosidodecahedron,F2,5,V23;V53;V20;V17;V50
DiminishedRhombicosidodecahedron,F3,5,V24;V51;V18;V21;V54
DiminishedRhombicosidodecahedron,F4,5,V25;V33;V0;V2;V35
DiminishedRhombicosidodecahedron,F5,5,V26;V36;V3;V1;V34
DiminishedRhombicosidodecahedron,F6,5,V27;V39;V6;V4;V37
DiminishedRhombicosidodecahedron,F7,5,V28;V38;V5;V7;V40
DiminishedRhombicosidodecahedron,F8,5,V29;V41;V8;V9;V42
DiminishedRhombicosidodecahedron,F9,5,V30;V44;V11;V10;V43
DiminishedRhombicosidodecahedron,F10,5,V31;V46;V13;V12;V45
DiminishedRhombicosidodecahedron,F11,5,V32;V47;V14;V15;V48
DiminishedRhombicosidodecahedron,F12,4,V1;V22;V49;V34
DiminishedRhombicosidodecahedron,F13,4,V2;V23;V50;V35
DiminishedRhombicosidodecahedron,F14,4,V3;V36;V51;V24
DiminishedRhombicosidodecahedron,F15,4,V5;V38;V52;V22
DiminishedRhombicosidodecahedron,F16,4,V6;V39;V53;V23
DiminishedRhombicosidodecahedron,F17,4,V7;V24;V54;V40
DiminishedRhombicosidodecahedron,F18,4,V8;V41;V33;V25
DiminishedRhombicosidodecahedron,F19,4,V9;V26;V34;V42
DiminishedRhombicosidodecahedron,F20,4,V10;V25;V35;V43
DiminishedRhombicosidodecahedron,F21,4,V11;V44;V36;V26
DiminishedRhombicosidodecahedron,F22,4,V12;V27;V37;V45
DiminishedRhombicosidodecahedron,F23,4,V13;V46;V38;V28
DiminishedRhombicosidodecahedron,F24,4,V14;V47;V39;V27
DiminishedRhombicosidodecahedron,F25,4,V15;V28;V40;V48
DiminishedRhombicosidodecahedron,F26,4,V16;V29;V42;V49
DiminishedRhombicosidodecahedron,F27,4,V17;V30;V43;V50
DiminishedRhombicosidodecahedron,F28,4,V18;V51;V44;V30
DiminishedRhombicosidodecahedron,F29,4,V19;V52;V46;V31
DiminishedRhombicosidodecahedron,F30,4,V20;V53;V47;V32
DiminishedRhombicosidodecahedron,F31,4,V21;V32;V48;V54
DiminishedRhombicosidodecahedron,F32,4,V0;V4;V6;V2
DiminishedRhombicosidodecahedron,F33,4,V1;V3;V7;V5
DiminishedRhombicosidodecahedron,F34,4,V8;V10;V11;V9
DiminishedRhombicosidodecahedron,F35,4,V12;V13;V15;V14
DiminishedRhombicosidodecahedron,F36,4,V17;V20;V21;V18
DiminishedRhombicosidodecahedron,F37,3,V22;V1;V5
DiminishedRhombicosidodecahedron,F38,3,V23;V2;V6
DiminishedRhombicosidodecahedron,F39,3,V24;V7;V3
DiminishedRhombicosidodecahedron,F40,3,V25;V10;V8
DiminishedRhombicosidodecahedron,F41,3,V26;V9;V11
DiminishedRhombicosidodecahedron,F42,3,V27;V12;V14
DiminishedRhombicosidodecahedron,F43,3,V28;V15;V13
DiminishedRhombicosidodecahedron,F44,3,V30;V17;V18
DiminishedRhombicosidodecahedron,F45,3,V32;V21;V20
DiminishedRhombicosidodecahedron,F46,3,V34;V49;V42
DiminishedRhombicosidodecahedron,F47,3,V35;V50;V43
DiminishedRhombicosidodecahedron,F48,3,V36;V44;V51
DiminishedRhombicosidodecahedron,F49,3,V38;V46;V52
DiminishedRhombicosidodecahedron,F50,3,V39;V47;V53
DiminishedRhombicosidodecahedron,F51,3,V40;V54;V48
ParagyrateDiminishedRhombicosidodecahedron,F0,10,V0;V33;V41;V29;V16;V19;V31;V45;V37;V4
ParagyrateDiminishedRhombicosidodecahedron,F1,5,V22;V52;V19;V16;V49
ParagyrateDiminishedRhombicosidodecahedron,F2,5,V23;V53;V20;V17;V50
ParagyrateDiminishedRhombicosidodecahedron,F3,5,V24;V54;V21;V18;V51
ParagyrateDiminishedRhombicosidodecahedron,F4,5,V25;V33;V0;V2;V35
ParagyrateDiminishedRhombicosidodecahedron,F5,5,V26;V36;V3;V1;V34
ParagyrateDiminishedRhombicosidodecahedron,F6,5,V27;V39;V6;V4;V37
ParagyrateDiminishedRhombicosidodecahedron,F7,5,V28;V38;V5;V7;V40
ParagyrateDiminishedRhombicosidodecahedron,F8,5,V29;V41;V8;V9;V42
ParagyrateDiminishedRhombicosidodecahedron,F9,5,V30;V44;V11;V10;V43
ParagyrateDiminishedRhombicosidodecahedron,F10,5,V31;V46;V13;V12;V45
ParagyrateDiminishedRhombicosidodecahedron,F11,5,V32;V47;V14;V15;V48
ParagyrateDiminishedRhombicosidodecahedron,F12,4,V1;V22;V49;V34
ParagyrateDiminishedRhombicosidodecahedron,F13,4,V2;V23;V50;V35
ParagyrateDiminishedRhombicosidodecahedron,F14,4,V3;V18;V21;V7
ParagyrateDiminishedRhombicosidodecahedron,F15,4,V5;V38;V52;V22
ParagyrateDiminishedRhombicosidodecahedron,F16,4,V6;V39;V53;V23
ParagyrateDiminishedRhombicosidodecahedron,F17,4,V8;V41;V33;V25
ParagyrateDiminishedRhombicosidodecahedron,F18,4,V9;V26;V34;V42
ParagyrateDiminishedRhombicosidodecahedron,F19,4,V10;V25;V35;V43
ParagyrateDiminishedRhombicosidodecahedron,F20,4,V11;V44;V36;V26
ParagyrateDiminishedRhombicosidodecahedron,F21,4,V12;V27;V37;V45
ParagyrateDiminishedRhombicosidodecahedron,F22,4,V13;V46;V38;V28
ParagyrateDiminishedRhombicosidodecahedron,F23,4,V14;V47;V39;V27
ParagyrateDiminishedRhombicosidodecahedron,F24,4,V15;V28;V40;V48
ParagyrateDiminishedRhombicosidodecahedron,F25,4,V16;V29;V42;V49
ParagyrateDiminishedRhombicosidodecahedron,F26,4,V17;V30;V43;V50
ParagyrateDiminishedRhombicosidodecahedron,F27,4,V18;V36;V44;V51
ParagyrateDiminishedRhombicosidodecahedron,F28,4,V19;V52;V46;V31
ParagyrateDiminishedRhombicosidodecahedron,F29,4,V20;V53;V47;V32
ParagyrateDiminishedRhombicosidodecahedron,F30,4,V21;V54;V48;V40
ParagyrateDiminishedRhombicosidodecahedron,F31,4,V0;V4;V6;V2
ParagyrateDiminishedRhombicosidodecahedron,F32,4,V1;V3;V7;V5
ParagyrateDiminishedRhombicosidodecahedron,F33,4,V8;V10;V11;V9
ParagyrateDiminishedRhombicosidodecahedron,F34,4,V12;V13;V15;V14
ParagyrateDiminishedRhombicosidodecahedron,F35,4,V17;V24;V51;V30
ParagyrateDiminishedRhombicosidodecahedron,F36,4,V20;V32;V54;V24
ParagyrateDiminishedRhombicosidodecahedron,F37,3,V22;V1;V5
ParagyrateDiminishedRhombicosidodecahedron,F38,3,V23;V2;V6
ParagyrateDiminishedRhombicosidodecahedron,F39,3,V24;V17;V20
ParagyrateDiminishedRhombicosidodecahedron,F40,3,V25;V10;V8
ParagyrateDiminishedRhombicosidodecahedron,F41,3,V26;V9;V11
ParagyrateDiminishedRhombicosidodecahedron,F42,3,V27;V12;V14
ParagyrateDiminishedRhombicosidodecahedron,F43,3,V28;V15;V13
ParagyrateDiminishedRhombicosidodecahedron,F44,3,V30;V51;V44
ParagyrateDiminishedRhombicosidodecahedron,F45,3,V32;V48;V54
ParagyrateDiminishedRhombicosidodecahedron,F46,3,V34;V49;V42
ParagyrateDiminishedRhombicosidodecahedron,F47,3,V35;V50;V43
ParagyrateDiminishedRhombicosidodecahedron,F48,3,V36;V18;V3
ParagyrateDiminishedRhombicosidodecahedron,F49,3,V38;V46;V52
ParagyrateDiminishedRhombicosidodecahedron,F50,3,V39;V47;V53
ParagyrateDiminishedRhombicosidodecahedron,F51,3,V40;V7;V21
MetagyrateDiminishedRhombicosidodecahedron,F0,10,V0;V33;V41;V29;V16;V19;V31;V45;V37;V4
MetagyrateDiminishedRhombicosidodecahedron,F1,5,V22;V52;V19;V16;V49
MetagyrateDiminishedRhombicosidodecahedron,F2,5,V23;V50;V17;V20;V53
MetagyrateDiminishedRhombicosidodecahedron,F3,5,V24;V51;V18;V21;V54
MetagyrateDiminishedRhombicosidodecahedron,F4,5,V25;V33;V0;V2;V35
MetagyrateDiminishedRhombicosidodecahedron,F5,5,V26;V36;V3;V1;V34
MetagyrateDiminishedRhombicosidodecahedron,F6,5,V27;V39;V6;V4;V37
MetagyrateDiminishedRhombicosidodecahedron,F7,5,V28;V38;V5;V7;V40
MetagyrateDiminishedRhombicosidodecahedron,F8,5,V29;V41;V8;V9;V42
MetagyrateDiminishedRhombicosidodecahedron,F9,5,V30;V44;V11;V10;V43
MetagyrateDiminishedRhombicosidodecahedron,F10,5,V31;V46;V13;V12;V45
MetagyrateDiminishedRhombicosidodecahedron,F11,5,V32;V47;V14;V15;V48
MetagyrateDiminishedRhombicosidodecahedron,F12,4,V1;V22;V49;V34
MetagyrateDiminishedRhombicosidodecahedron,F13,4,V2;V6;V20;V17
MetagyrateDiminishedRhombicosidodecahedron,F14,4,V3;V36;V51;V24
MetagyrateDiminishedRhombicosidodecahedron,F15,4,V5;V38;V52;V22
MetagyrateDiminishedRhombicosidodecahedron,F16,4,V7;V24;V54;V40
MetagyrateDiminishedRhombicosidodecahedron,F17,4,V8;V41;V33;V25
MetagyrateDiminishedRhombicosidodecahedron,F18,4,V9;V26;V34;V42
MetagyrateDiminishedRhombicosidodecahedron,F19,4,V10;V25;V35;V43
MetagyrateDiminishedRhombicosidodecahedron,F20,4,V11;V44;V36;V26
MetagyrateDiminishedRhombicosidodecahedron,F21,4,V12;V27;V37;V45
MetagyrateDiminishedRhombicosidodecahedron,F22,4,V13;V46;V38;V28
MetagyrateDiminishedRhombicosidodecahedron,F23,4,V14;V47;V39;V27
MetagyrateDiminishedRhombicosidodecahedron,F24,4,V15;V28;V40;V48
MetagyrateDiminishedRhombicosidodecahedron,F25,4,V16;V29;V42;V49
MetagyrateDiminishedRhombicosidodecahedron,F26,4,V17;V50;V43;V35
MetagyrateDiminishedRhombicosidodecahedron,F27,4,V18;V51;V44;V30
MetagyrateDiminishedRhombicosidodecahedron,F28,4,V19;V52;V46;V31
MetagyrateDiminishedRhombicosidodecahedron,F29,4,V20;V39;V47;V53
MetagyrateDiminishedRhombicosidodecahedron,F30,4,V21;V32;V48;V54
MetagyrateDiminishedRhombicosidodecahedron,F31,4,V0;V4;V6;V2
MetagyrateDiminishedRhombicosidodecahedron,F32,4,V1;V3;V7;V5
MetagyrateDiminishedRhombicosidodecahedron,F33,4,V8;V10;V11;V9
MetagyrateDiminishedRhombicosidodecahedron,F34,4,V12;V13;V15;V14
MetagyrateDiminishedRhombicosidodecahedron,F35,4,V18;V30;V50;V23
MetagyrateDiminishedRhombicosidodecahedron,F36,4,V21;V23;V53;V32
